state,district,name
Madhya Pradesh,Shahdol,Sohagpur
Madhya Pradesh,Shahdol,Jaitpur
Madhya Pradesh,Anuppur,Anuppur
Madhya Pradesh,Anuppur,Kotma
Madhya Pradesh,Anuppur,Jaithari
Madhya Pradesh,Anuppur,Pushparajgarh
Madhya Pradesh,Sidhi,Sidhi
Madhya Pradesh,Sidhi,Rampur Naikin
Madhya Pradesh,Sidhi,Churha
Madhya Pradesh,Sidhi,Gopadbanas
Madhya Pradesh,Sidhi,Sihawal
Madhya Pradesh,Sidhi,Majhauli
Madhya Pradesh,Sidhi,Kusmi
Madhya Pradesh,Singrauli,Singrauli
Madhya Pradesh,Singrauli,Chitrangi
Madhya Pradesh,Singrauli,Deosar
Madhya Pradesh,Jhabua,Jhabua
Madhya Pradesh,Jhabua,Thandla
Madhya Pradesh,Jhabua,Petlawad
Madhya Pradesh,Jhabua,Meghnagar
Madhya Pradesh,Jhabua,Ranapur
Madhya Pradesh,Alirajpur,Alirajpur
Madhya Pradesh,Alirajpur,Bhavra
Madhya Pradesh,Alirajpur,Joba
Madhya Pradesh,Khandwa (East Nimar),Khandwa (East Nimar)
Madhya Pradesh,Khandwa (East Nimar),Harsud
Madhya Pradesh,Khandwa (East Nimar),Khalwa
Madhya Pradesh,Khandwa (East Nimar),Khandwa
Madhya Pradesh,Khandwa (East Nimar),Punasa
Madhya Pradesh,Khandwa (East Nimar),Pandhana
Madhya Pradesh,Burhanpur,Burhanpur
Madhya Pradesh,Burhanpur,Khaknar
Madhya Pradesh,Burhanpur,Nepanagar
Maharashtra,Nandurbar,Nandurbar
Maharashtra,Nandurbar,Akkalkuwa
Maharashtra,Nandurbar,Akrani
Maharashtra,Nandurbar,Talode
Maharashtra,Nandurbar,Shahade
Maharashtra,Nandurbar,Nawapur
Maharashtra,Dhule,Dhule
Maharashtra,Dhule,Shirpur
Maharashtra,Dhule,Sindkhede
Maharashtra,Dhule,Sakri
Maharashtra,Jalgaon,Jalgaon
Maharashtra,Jalgaon,Chopda
Maharashtra,Jalgaon,Yawal
Maharashtra,Jalgaon,Raver
Maharashtra,Jalgaon,Muktainagar
Maharashtra,Jalgaon,Bodvad
Maharashtra,Jalgaon,Bhusawal
Maharashtra,Jalgaon,Erandol
Maharashtra,Jalgaon,Dharangaon
Maharashtra,Jalgaon,Amalner
Maharashtra,Jalgaon,Parola
Maharashtra,Jalgaon,Bhadgaon
Maharashtra,Jalgaon,Chalisgaon
Maharashtra,Jalgaon,Pachora
Maharashtra,Jalgaon,Jamner
Maharashtra,Buldana,Buldana
Maharashtra,Buldana,Jalgaon (Jamod)
Maharashtra,Buldana,Sangrampur
Maharashtra,Buldana,Shegaon
Maharashtra,Buldana,Nandura
Maharashtra,Buldana,Malkapur
Maharashtra,Buldana,Motala
Maharashtra,Buldana,Khamgaon
Maharashtra,Buldana,Mehkar
Maharashtra,Buldana,Chikhli
Maharashtra,Buldana,Deolgaon Raja
Maharashtra,Buldana,Sindkhed Raja
Maharashtra,Buldana,Lonar
Maharashtra,Akola,Akola
Maharashtra,Akola,Telhara
Maharashtra,Akola,Ako
Maharashtra,Akola,Balapur
Maharashtra,Akola,Murtijapur
Maharashtra,Akola,Patur
Maharashtra,Akola,Barshitakli
Maharashtra,Washim,Washim
Maharashtra,Washim,Malegaon
Maharashtra,Washim,Mangrulpir
Maharashtra,Washim,Karanja
Maharashtra,Washim,Manora
Maharashtra,Washim,Risod
Maharashtra,Amravati,Amravati
Maharashtra,Amravati,Dharni
Maharashtra,Amravati,Chikhaldara
Maharashtra,Amravati,Anjangaon Surji
Maharashtra,Amravati,Achalpur
Maharashtra,Amravati,Chandurbazar
Maharashtra,Amravati,Morshi
Maharashtra,Amravati,Warud
Maharashtra,Amravati,Teosa
Maharashtra,Amravati,Bhatkuli
Maharashtra,Amravati,Daryapur
Maharashtra,Amravati,Nandgaon-Khandeshwar
Maharashtra,Amravati,Chandur Railway
Maharashtra,Amravati,Dhamangaon Railway
Maharashtra,Wardha,Wardha
Maharashtra,Wardha,Ashti
Maharashtra,Wardha,Karanja
Maharashtra,Wardha,Arvi
Maharashtra,Wardha,Seloo
Maharashtra,Wardha,Deoli
Maharashtra,Wardha,Hingangha
Maharashtra,Wardha,Samudrapur
Maharashtra,Nagpur,Nagpur
Maharashtra,Nagpur,Narkhed
Maharashtra,Nagpur,Katol
Maharashtra,Nagpur,Kalameshwar
Maharashtra,Nagpur,Savner
Maharashtra,Nagpur,Parseoni
Maharashtra,Nagpur,Ramtek
Maharashtra,Nagpur,Mauda
Maharashtra,Nagpur,Kamptee
Maharashtra,Nagpur,Nagpur (Rural)
Maharashtra,Nagpur,Nagpur (Urban)
Maharashtra,Nagpur,Hingna
Maharashtra,Nagpur,Umred
Maharashtra,Nagpur,Kuhi
Maharashtra,Nagpur,Bhiwapur
Maharashtra,Bhandara,Bhandara
Maharashtra,Bhandara,Tumsar
Maharashtra,Bhandara,Mohadi
Maharashtra,Bhandara,Sakoli
Maharashtra,Bhandara,Lakhani
Maharashtra,Bhandara,Pauni
Maharashtra,Bhandara,Lakhandur
Maharashtra,Gondiya,Gondiya
Maharashtra,Gondiya,Tirora
Maharashtra,Gondiya,Goregaon
Maharashtra,Gondiya,Amgaon
Maharashtra,Gondiya,Salekasa
Maharashtra,Gondiya,Sadak-Arjuni
Maharashtra,Gondiya,Arjuni Morgaon
Maharashtra,Gondiya,Deori
Maharashtra,Gadchiroli,Gadchiroli
Maharashtra,Gadchiroli,Desaiganj (Vadasa
Maharashtra,Gadchiroli,Armori
Maharashtra,Gadchiroli,Kurkheda
Maharashtra,Gadchiroli,Korchi
Maharashtra,Gadchiroli,Dhanora
Maharashtra,Gadchiroli,Chamorshi
Maharashtra,Gadchiroli,Mulchera
Maharashtra,Gadchiroli,Etapalli
Maharashtra,Gadchiroli,Bhamragad
Maharashtra,Gadchiroli,Aheri
Maharashtra,Gadchiroli,Sironcha
Maharashtra,Chandrapur,Chandrapur
Maharashtra,Chandrapur,Warora
Maharashtra,Chandrapur,Chimur
Maharashtra,Chandrapur,Nagbhir
Maharashtra,Chandrapur,Brahmapuri
Maharashtra,Chandrapur,Sawali
Maharashtra,Chandrapur,Sindewahi
Maharashtra,Chandrapur,Bhadravati
Maharashtra,Chandrapur,Mul
Maharashtra,Chandrapur,Pombhurna
Maharashtra,Chandrapur,Ballarpur
Maharashtra,Chandrapur,Korpana
Maharashtra,Chandrapur,Jiwati
Maharashtra,Chandrapur,Rajura
Maharashtra,Chandrapur,Gondpipri
Maharashtra,Yavatmal,Yavatmal
Maharashtra,Yavatmal,Ner
Maharashtra,Yavatmal,Babulgaon
Maharashtra,Yavatmal,Kalamb
Maharashtra,Yavatmal,Darwha
Maharashtra,Yavatmal,Digras
Maharashtra,Yavatmal,Pusad
Maharashtra,Yavatmal,Umarkhed
Maharashtra,Yavatmal,Mahagaon
Maharashtra,Yavatmal,Arni
Maharashtra,Yavatmal,Ghatanji
Maharashtra,Yavatmal,Kelapur
Maharashtra,Yavatmal,Ralegaon
Maharashtra,Yavatmal,Maregaon
Maharashtra,Yavatmal,Zari-Jamani
Maharashtra,Yavatmal,Wani
Maharashtra,Nanded,Nanded
Maharashtra,Nanded,Mahoor
Maharashtra,Nanded,Kinwa
Maharashtra,Nanded,Himayatnagar
Maharashtra,Nanded,Hadgaon
Maharashtra,Nanded,Ardhapur
Maharashtra,Nanded,Mudkhed
Maharashtra,Nanded,Bhokar
Maharashtra,Nanded,Umri
Maharashtra,Nanded,Dharmabad
Maharashtra,Nanded,Biloli
Maharashtra,Nanded,Naigaon (Khairgaon
Maharashtra,Nanded,Loha
Maharashtra,Nanded,Kandhar
Maharashtra,Nanded,Mukhed
Maharashtra,Nanded,Deglur
Maharashtra,Hingoli,Hingoli
Maharashtra,Hingoli,Sengaon
Maharashtra,Hingoli,Aundha (Nagnath
Maharashtra,Hingoli,Kalamnuri
Maharashtra,Hingoli,Basmath
Maharashtra,Parbhani,Parbhani
Maharashtra,Parbhani,Sailu
Maharashtra,Parbhani,Jintur
Maharashtra,Parbhani,Manwath
Maharashtra,Parbhani,Pathri
Maharashtra,Parbhani,Sonpeth
Maharashtra,Parbhani,Gangakhed
Maharashtra,Parbhani,Palam
Maharashtra,Parbhani,Purna
Maharashtra,Jalna,Jalna
Maharashtra,Jalna,Bhokardan
Maharashtra,Jalna,Jafferabad
Maharashtra,Jalna,Badnapur
Maharashtra,Jalna,Ambad
Maharashtra,Jalna,Ghansawangi
Maharashtra,Jalna,Partur
Maharashtra,Jalna,Mantha
Maharashtra,Aurangabad,Aurangabad
Maharashtra,Aurangabad,Kannad
Maharashtra,Aurangabad,Soegaon
Maharashtra,Aurangabad,Sillod
Maharashtra,Aurangabad,Phulambri
Maharashtra,Aurangabad,Khuldabad
Maharashtra,Aurangabad,Vaijapur
Maharashtra,Aurangabad,Gangapur
Maharashtra,Aurangabad,Paithan
Maharashtra,Nashik,Nashik
Maharashtra,Nashik,Surgana
Maharashtra,Nashik,Kalwan
Maharashtra,Nashik,Deola
Maharashtra,Nashik,Baglan
Maharashtra,Nashik,Malegaon
Maharashtra,Nashik,Nandgaon
Maharashtra,Nashik,Chandvad
Maharashtra,Nashik,Dindori
Maharashtra,Nashik,Pein
Maharashtra,Nashik,Trimbakeshwar
Maharashtra,Nashik,Igatpuri
Maharashtra,Nashik,Sinnar
Maharashtra,Nashik,Niphad
Maharashtra,Nashik,Yevla
Maharashtra,Thane,Thane
Maharashtra,Thane,Talasari
Maharashtra,Thane,Dahanu
Maharashtra,Thane,Vikramgad
Maharashtra,Thane,Jawhar
Maharashtra,Thane,Mokhada
Maharashtra,Thane,Vada
Maharashtra,Thane,Palghar
Maharashtra,Thane,Vasai
Maharashtra,Thane,Bhiwandi
Maharashtra,Thane,Shahapur
Maharashtra,Thane,Kalyan
Maharashtra,Thane,Ulhasnagar
Maharashtra,Thane,Ambarnath
Maharashtra,Thane,Murbad
Maharashtra,Mumbai Suburban,Mumbai Suburban
Maharashtra,Mumbai,Mumbai
Maharashtra,Raigarh,Raigarh
Maharashtra,Raigarh,Uran
Maharashtra,Raigarh,Panvel
Maharashtra,Raigarh,Karja
Maharashtra,Raigarh,Khalapur
Maharashtra,Raigarh,Pen
Maharashtra,Raigarh,Alibag
Maharashtra,Raigarh,Murud
Maharashtra,Raigarh,Roha
Maharashtra,Raigarh,Sudhagad
Maharashtra,Raigarh,Mangaon
Maharashtra,Raigarh,Tala
Maharashtra,Raigarh,Shrivardhan
Maharashtra,Raigarh,Mhasla
Maharashtra,Raigarh,Mahad
Maharashtra,Raigarh,Poladpur
Maharashtra,Pune,Pune
Maharashtra,Pune,Junnar
Maharashtra,Pune,Ambegaon
Maharashtra,Pune,Shirur
Maharashtra,Pune,Khed
Maharashtra,Pune,Mawal
Maharashtra,Pune,Mulshi
Maharashtra,Pune,Haveli
Maharashtra,Pune,Pune City
Maharashtra,Pune,Daund
Maharashtra,Pune,Purandhar
Maharashtra,Pune,Velhe
Maharashtra,Pune,Bhor
Maharashtra,Pune,Baramati
Maharashtra,Pune,Indapur
Maharashtra,Ahmadnagar,Ahmadnagar
Maharashtra,Ahmadnagar,Akola
Maharashtra,Ahmadnagar,Sangamner
Maharashtra,Ahmadnagar,Kopargaon
Maharashtra,Ahmadnagar,Rahta
Maharashtra,Ahmadnagar,Shrirampur
Maharashtra,Ahmadnagar,Nevasa
Maharashtra,Ahmadnagar,Shevgaon
Maharashtra,Ahmadnagar,Pathardi
Maharashtra,Ahmadnagar,Nagar
Maharashtra,Ahmadnagar,Rahuri
Maharashtra,Ahmadnagar,Parner
Maharashtra,Ahmadnagar,Shrigonda
Maharashtra,Ahmadnagar,Karja
Maharashtra,Ahmadnagar,Jamkhed
Maharashtra,Bid,Bid
Maharashtra,Bid,Ashti
Maharashtra,Bid,Patoda
Maharashtra,Bid,Shirur (Kasar)
Maharashtra,Bid,Georai
Maharashtra,Bid,Manjlegaon
Maharashtra,Bid,Wadwani
Maharashtra,Bid,Kaij
Maharashtra,Bid,Dharur
Maharashtra,Bid,Parli
Maharashtra,Bid,Ambejogai
Maharashtra,Latur,Latur
Maharashtra,Latur,Renapur
Maharashtra,Latur,Ahmadpur
Maharashtra,Latur,Jalko
Maharashtra,Latur,Chakur
Maharashtra,Latur,Shirur-Anantpal
Maharashtra,Latur,Ausa
Maharashtra,Latur,Nilanga
Maharashtra,Latur,Deoni
Maharashtra,Latur,Udgir
Maharashtra,Osmanabad,Osmanabad
Maharashtra,Osmanabad,Paranda
Maharashtra,Osmanabad,Bhum
Maharashtra,Osmanabad,Washi
Maharashtra,Osmanabad,Kalamb
Maharashtra,Osmanabad,Tuljapur
Maharashtra,Osmanabad,Lohara
Maharashtra,Osmanabad,Umarga
Maharashtra,Solapur,Solapur
Maharashtra,Solapur,Karmala
Maharashtra,Solapur,Madha
Maharashtra,Solapur,Barshi
Maharashtra,Solapur,Solapur North
Maharashtra,Solapur,Mohol
Maharashtra,Solapur,Pandharpur
Maharashtra,Solapur,Malshiras
Maharashtra,Solapur,Sangole
Maharashtra,Solapur,Mangalvedhe
Maharashtra,Solapur,Solapur South
Maharashtra,Solapur,Akkalko
Maharashtra,Satara,Satara
Maharashtra,Satara,Mahabaleshwar
Maharashtra,Satara,Wai
Maharashtra,Satara,Khandala
Maharashtra,Satara,Phaltan
Maharashtra,Satara,Man
Maharashtra,Satara,Khatav
Maharashtra,Satara,Koregaon
Maharashtra,Satara,Jaoli
Maharashtra,Satara,Patan
Maharashtra,Satara,Karad
Maharashtra,Ratnagiri,Ratnagiri
Maharashtra,Ratnagiri,Mandangad
Maharashtra,Ratnagiri,Dapoli
Maharashtra,Ratnagiri,Khed
Maharashtra,Ratnagiri,Chiplun
Maharashtra,Ratnagiri,Guhagar
Maharashtra,Ratnagiri,Sangameshwar
Maharashtra,Ratnagiri,Lanja
Maharashtra,Ratnagiri,Rajapur
Maharashtra,Sindhudurg,Sindhudurg
Maharashtra,Sindhudurg,Devgad
Maharashtra,Sindhudurg,Vaibhavvadi
Maharashtra,Sindhudurg,Kankavli
Maharashtra,Sindhudurg,Malwan
Maharashtra,Sindhudurg,Vengurla
Maharashtra,Sindhudurg,Kudal
Maharashtra,Sindhudurg,Sawantwadi
Maharashtra,Sindhudurg,Dodamarg
Maharashtra,Kolhapur,Kolhapur
Maharashtra,Kolhapur,Shahuwadi
Maharashtra,Kolhapur,Panhala
Maharashtra,Kolhapur,Hatkanangle
Maharashtra,Kolhapur,Shirol
Maharashtra,Kolhapur,Karvir
Maharashtra,Kolhapur,Bavda
Maharashtra,Kolhapur,Radhanagari
Maharashtra,Kolhapur,Kagal
Maharashtra,Kolhapur,Bhudargad
Maharashtra,Kolhapur,Ajra
Maharashtra,Kolhapur,Gadhinglaj
Maharashtra,Kolhapur,Chandgad
Maharashtra,Sangli,Sangli
Maharashtra,Sangli,Shirala
Maharashtra,Sangli,Walwa
Maharashtra,Sangli,Palus
Maharashtra,Sangli,Kadegaon
Maharashtra,Sangli,Khanapur (Vita
Maharashtra,Sangli,Atpadi
Maharashtra,Sangli,Tasgaon
Maharashtra,Sangli,Miraj
Maharashtra,Sangli,Kavathemahankal
Maharashtra,Sangli,Ja
Manipur,Senapati,Senapati
Manipur,Senapati,Mao-Maram
Manipur,Senapati,Paomata
Manipur,Senapati,Purul
Manipur,Senapati,Sadar Hills West
Manipur,Senapati,Saitu-Gamphazol
Manipur,Senapati,Sadar Hills East
Manipur,Tamenglong,Tamenglong
Manipur,Tamenglong,Tamenglong West
Manipur,Tamenglong,Tamenglong North
Manipur,Tamenglong,Nungba
Manipur,Churachandpur,Churachandpur
Manipur,Churachandpur,Tipaimukh
Manipur,Churachandpur,Thanlon
Manipur,Churachandpur,Churachandpur North
Manipur,Churachandpur,Singnga
Manipur,Bishnupur,Bishnupur
Manipur,Bishnupur,Nambol
Manipur,Bishnupur,Moirang
Manipur,Thoubal,Thoubal
Manipur,Thoubal,Lilong
Manipur,Thoubal,Thoubal
Manipur,Thoubal,Kakching
Manipur,Imphal West,Imphal West
Manipur,Imphal West,Lamshang
Manipur,Imphal West,Patsoi
Manipur,Imphal West,Lamphelpa
Manipur,Imphal West,Wangoi
Manipur,Imphal East,Imphal East
Manipur,Imphal East,Jiribam
Manipur,Imphal East,Sawombung
Manipur,Imphal East,Porompa
Manipur,Imphal East,Keirao Bitra
Manipur,Ukhrul,Ukhrul
Manipur,Ukhrul,Ukhrul North
Manipur,Ukhrul,Ukhurl Central
Manipur,Ukhrul,Kamjong-Chassad
Manipur,Ukhrul,Phungyar-Phaisa
Manipur,Ukhrul,Ukhrul South
Manipur,Chandel,Chandel
Manipur,Chandel,Machi
Manipur,Chandel,Tengnoupal
Manipur,Chandel,Chandel
Manipur,Chandel,Chakpikarong
Meghalaya,West Garo Hills,West Garo Hills
Meghalaya,West Garo Hills,Selsella
Meghalaya,West Garo Hills,Dadenggiri
Meghalaya,West Garo Hills,Tikrikilla
Meghalaya,West Garo Hills,Rongram
Meghalaya,West Garo Hills,Betasing
Meghalaya,West Garo Hills,Zikzak
Meghalaya,West Garo Hills,Gambegre
Meghalaya,West Garo Hills,Dalu
Meghalaya,East Garo Hills,East Garo Hills
Meghalaya,East Garo Hills,Resubelpara
Meghalaya,East Garo Hills,Dambo Rongjeng
Meghalaya,East Garo Hills,Kharkutta
Meghalaya,East Garo Hills,Songsak
Meghalaya,East Garo Hills,Samanda
Meghalaya,South Garo Hills,South Garo Hills
Meghalaya,South Garo Hills,Chokpo
Meghalaya,South Garo Hills,Gasuapara
Meghalaya,South Garo Hills,Baghmara
Meghalaya,South Garo Hills,Rongara
Meghalaya,West Khasi Hills,West Khasi Hills
Meghalaya,West Khasi Hills,Mawshynru
Meghalaya,West Khasi Hills,Nongstoin
Meghalaya,West Khasi Hills,Mawthadraishan
Meghalaya,West Khasi Hills,Mairang
Meghalaya,West Khasi Hills,Ranikor
Meghalaya,West Khasi Hills,Mawkyrwa
Meghalaya,Ribhoi,Ribhoi
Meghalaya,Ribhoi,Umling
Meghalaya,Ribhoi,Jirang
Meghalaya,Ribhoi,Umsning
Meghalaya,East Khasi Hills,East Khasi Hills
Meghalaya,East Khasi Hills,Mawphlang
Meghalaya,East Khasi Hills,Mylliem
Meghalaya,East Khasi Hills,Mawryngkneng
Meghalaya,East Khasi Hills,Mawkynrew
Meghalaya,East Khasi Hills,Khatarshnong Laitkroh
Meghalaya,East Khasi Hills,Mawsynram
Meghalaya,East Khasi Hills,Shella Bholaganj
Meghalaya,East Khasi Hills,Pynursla
Meghalaya,Jaintia Hills,Jaintia Hills
Meghalaya,Jaintia Hills,Thadlaskein
Meghalaya,Jaintia Hills,Laskein
Meghalaya,Jaintia Hills,Amlarem
Meghalaya,Jaintia Hills,Khliehria
Meghalaya,Jaintia Hills,Saipung
Mizoram,Mamit,Mamit
Mizoram,Mamit,Zawlnuam
Mizoram,Mamit,West Phaileng
Mizoram,Mamit,Reiek
Mizoram,Kolasib,Kolasib
Mizoram,Kolasib, 'N' Thingdawl
Mizoram,Kolasib,Bilkhawthlir
Mizoram,Kolasib,Tlangnuam (Par
Mizoram,Aizawl,Aizawl
Mizoram,Aizawl,Darlawn
Mizoram,Aizawl,Phullen
Mizoram,Aizawl,Aibawk
Mizoram,Aizawl,Tlangnuam (Par)
Mizoram,Aizawl,Thingsulthliah (Par)
Mizoram,Champhai,Champhai
Mizoram,Champhai,Ngopa
Mizoram,Champhai,Khawzawl
Mizoram,Champhai,Khawbung
Mizoram,Champhai,East Lungdar (Par)
Mizoram,Serchhip,Serchhip
Mizoram,Serchhip,Thingsulthliah (Par)
Mizoram,Serchhip,East Lungdar (Par)
Mizoram,Lunglei,Lunglei
Mizoram,Lunglei,West Bunghmun
Mizoram,Lunglei,Lungsen
Mizoram,Lunglei,Hnahthial
Mizoram,Lawngtlai,Lawngtlai
Mizoram,Lawngtlai,Chawngte
Mizoram,Lawngtlai,S' Bungtlang
Mizoram,Lawngtlai,Sangau
Mizoram,Saiha,Saiha
Mizoram,Saiha,Tuipang
Nagaland,Mon,Mon
Nagaland,Mon,Naginimora
Nagaland,Mon,Tizi
Nagaland,Mon,Hunta
Nagaland,Mon,Shangnyu
Nagaland,Mon,Mon Sadar
Nagaland,Mon,Wakching
Nagaland,Mon,Aboi
Nagaland,Mon,Longshen
Nagaland,Mon,Phomching
Nagaland,Mon,Chen
Nagaland,Mon,Angjangyang
Nagaland,Mon,Mopong
Nagaland,Mon,Tobu
Nagaland,Mon,Monyakshu
Nagaland,Mokokchung,Mokokchung
Nagaland,Mokokchung,Longchem
Nagaland,Mokokchung,Alongkima
Nagaland,Mokokchung,Tuli
Nagaland,Mokokchung,Changtongya
Nagaland,Mokokchung,Chuchuyimlang
Nagaland,Mokokchung,Kubolong
Nagaland,Mokokchung,Mangkolemba
Nagaland,Mokokchung,Merangmen
Nagaland,Mokokchung,Ongpangkong
Nagaland,Zunheboto,Zunheboto
Nagaland,Zunheboto,V.K.
Nagaland,Zunheboto,Akuluto
Nagaland,Zunheboto,Suruhuto
Nagaland,Zunheboto,Asuto
Nagaland,Zunheboto,Aghunato
Nagaland,Zunheboto,Zunheboto Sadar
Nagaland,Zunheboto,Atoizu
Nagaland,Zunheboto,Akuhaito
Nagaland,Zunheboto,Pughoboto
Nagaland,Zunheboto,Ghathashi
Nagaland,Zunheboto,Satakha
Nagaland,Zunheboto,Saptiqa
Nagaland,Zunheboto,Satoi
Nagaland,Wokha,Wokha
Nagaland,Wokha,Changpang
Nagaland,Wokha,Aitepyong
Nagaland,Wokha,Bhandari
Nagaland,Wokha,Baghty
Nagaland,Wokha,Sungro
Nagaland,Wokha,Sanis
Nagaland,Wokha,Lotsu
Nagaland,Wokha,Ralan
Nagaland,Wokha,Wozhuro
Nagaland,Wokha,Wokha Sadar
Nagaland,Wokha,Englan
Nagaland,Wokha,Chukitong
Nagaland,Dimapur,Dimapur
Nagaland,Dimapur,Niuland
Nagaland,Dimapur,Aquqhnaqua
Nagaland,Dimapur,Kuhoboto
Nagaland,Dimapur,Nihokhu
Nagaland,Dimapur,Dimapur Sadar
Nagaland,Dimapur,Chumukedima
Nagaland,Dimapur,Dhansiripar
Nagaland,Dimapur,Medziphema
Nagaland,Phek,Phek
Nagaland,Phek,Sekruzu
Nagaland,Phek,Phek Sadar
Nagaland,Phek,Khuza
Nagaland,Phek,Meluri
Nagaland,Phek,Phor
Nagaland,Phek,Phokhungri
Nagaland,Phek,Chozuba
Nagaland,Phek,Chetheba
Nagaland,Phek,Sakraba
Nagaland,Phek,Pfutsero
Nagaland,Phek,Zuketsa
Nagaland,Phek,Khezhakeno
Nagaland,Phek,Chizami
Nagaland,Phek,Razieba
Nagaland,Tuensang,Tuensang
Nagaland,Tuensang,Noksen
Nagaland,Tuensang,Chare
Nagaland,Tuensang,Longkhim
Nagaland,Tuensang,Tuensang Sadar
Nagaland,Tuensang,Ngoungchung
Nagaland,Tuensang,Sangsangnyu
Nagaland,Tuensang,Sotokur
Nagaland,Tuensang,Noklak
Nagaland,Tuensang,Chingmei
Nagaland,Tuensang,Nokhu
Nagaland,Tuensang,Panso
Nagaland,Tuensang,Shamator
Nagaland,Tuensang,Tsurungto
Nagaland,Tuensang,Chessore
Nagaland,Tuensang,Mangko
Nagaland,Tuensang,Thonoknyu
Nagaland,Longleng,Longleng
Nagaland,Longleng,Tamlu
Nagaland,Longleng,Namsang
Nagaland,Longleng,Yongnyah
Nagaland,Longleng,Sakshi
Nagaland,Kiphire,Kiphire
Nagaland,Kiphire,Seyochung
Nagaland,Kiphire,Amahator
Nagaland,Kiphire,Kiphire Sadar
Nagaland,Kiphire,Kiusam
Nagaland,Kiphire,Sitimi
Nagaland,Kiphire,Longmatra
Nagaland,Kiphire,Pungro
Nagaland,Kiphire,Khongsa
Nagaland,Kohima,Kohima
Nagaland,Kohima,Tseminyu
Nagaland,Kohima,Tsogin
Nagaland,Kohima,Chiephobozou
Nagaland,Kohima,Botsa
Nagaland,Kohima,Kezocha
Nagaland,Kohima,Jakhama
Nagaland,Kohima,Kohima Sadar
Nagaland,Kohima,Sechu-Zubza
Nagaland,Peren,Peren
Nagaland,Peren,Pedi (Ngwalwa
Nagaland,Peren,Jalukie
Nagaland,Peren,Athibung
Nagaland,Peren,Kebai Khelma
Nagaland,Peren,Nsong
Nagaland,Peren,Tening
Odisha,Bargarh,Bargarh
Odisha,Bargarh,Paikamal
Odisha,Bargarh,Jharbandha
Odisha,Bargarh,Padmapur
Odisha,Bargarh,Burden
Odisha,Bargarh,Gaisile
Odisha,Bargarh,Melchhamunda
Odisha,Bargarh,Sohela
Odisha,Bargarh,Bijepur
Odisha,Bargarh,Barapali
Odisha,Bargarh,Bheden
Odisha,Bargarh,Bargarh Sadar
Odisha,Bargarh,Bhatli
Odisha,Bargarh,Ambabhona
Odisha,Bargarh,Attabira
Odisha,Jharsuguda,Jharsuguda
Odisha,Jharsuguda,Rengali
Odisha,Jharsuguda,Lakhanpur
Odisha,Jharsuguda,Belpahar
Odisha,Jharsuguda,Banaharapali
Odisha,Jharsuguda,Orien
Odisha,Jharsuguda,Brajarajnagar
Odisha,Jharsuguda,Badmal
Odisha,Jharsuguda,Laikera
Odisha,Jharsuguda,Kolabira
Odisha,Sambalpur,Sambalpur
Odisha,Sambalpur,Govindpur
Odisha,Sambalpur,Mahulpalli
Odisha,Sambalpur,Kochinda
Odisha,Sambalpur,Katarbaga
Odisha,Sambalpur,Thelkoloi
Odisha,Sambalpur,Rengali
Odisha,Sambalpur,Sasan
Odisha,Sambalpur,Hirakud
Odisha,Sambalpur,Burla
Odisha,Sambalpur,Dhanupali
Odisha,Sambalpur,Ainthapali
Odisha,Sambalpur,Sadar
Odisha,Sambalpur,Jamankira
Odisha,Sambalpur,Kisinda
Odisha,Sambalpur,Jujomura
Odisha,Sambalpur,Dhama
Odisha,Sambalpur,Charamal
Odisha,Sambalpur,Rairakhol
Odisha,Sambalpur,Naktideul
Odisha,Sambalpur,Sambalpur (M)
Odisha,Debagarh,Debagarh
Odisha,Debagarh,Barko
Odisha,Debagarh,Kundheigola
Odisha,Debagarh,Reamal
Odisha,Sundargarh,Sundargarh
Odisha,Sundargarh,Hemgir
Odisha,Sundargarh,Lephripara
Odisha,Sundargarh,Bhasma
Odisha,Sundargarh,Dharuadihi
Odisha,Sundargarh,Sundargarh Town
Odisha,Sundargarh,Sundargarh
Odisha,Sundargarh,Kinjirkela
Odisha,Sundargarh,Talasara
Odisha,Sundargarh,Baragaon
Odisha,Sundargarh,Kutra
Odisha,Sundargarh,Rajagangapur
Odisha,Sundargarh,Raiboga
Odisha,Sundargarh,Biramitrapur
Odisha,Sundargarh,Hatibari
Odisha,Sundargarh,Bisra
Odisha,Sundargarh,Bondamunda
Odisha,Sundargarh,Brahmani Tarang
Odisha,Sundargarh,Raghunathapali
Odisha,Sundargarh,Tangarapali
Odisha,Sundargarh,Lathikata
Odisha,Sundargarh,Chandiposh
Odisha,Sundargarh,Kamarposh Balang
Odisha,Sundargarh,Koida
Odisha,Sundargarh,Lahunipara
Odisha,Sundargarh,Gurundia
Odisha,Sundargarh,Tikaetpali
Odisha,Sundargarh,Banei
Odisha,Sundargarh,Mahulapada
Odisha,Sundargarh,Raurkela (M)
Odisha,Sundargarh,Raurkela (ITS)
Odisha,Kendujhar,Kendujhar
Odisha,Kendujhar,Barbil
Odisha,Kendujhar,Bolani
Odisha,Kendujhar,Rugudi
Odisha,Kendujhar,Joda
Odisha,Kendujhar,Bamebari
Odisha,Kendujhar,Champua
Odisha,Kendujhar,Jhumpura
Odisha,Kendujhar,Baria
Odisha,Kendujhar,Turumunga
Odisha,Kendujhar,Patana
Odisha,Kendujhar,Kendujhar Sadar
